,title,url,date,text
976,"OrangeBank's ""mobilized"" promo continues, but now it only gives €25",https://www.tucapital.es/cuentas/sigue-la-promo-movilizads-de-orangebank-pero-ahora-da-solo-25e/,01/02/2021,"Orange Bank offered its #Movilizad@s promotion until January 31 with a €30 bonus for signing up, associating your card with a mobile payment system and making payments.
The entity has extended the offer until March 31, 2021, but cutting the bonus to €25:
The current offer is aimed at new customers who sign up for an Orange Bank account with an Orange contract mobile line before March 31, 2021.
What we don't know is if this time, former customers can also benefit. The only thing we can assure is that what those who benefited from the previous campaign will be left out.
These users will have 60 days from when they become customers to get the €25 bonus.
Orange Bank deposits you immediately into your account every time you perform any of the above actions.
It is the only account that is remunerated at 1% APR (the most profitable) and for an indefinite period currently on the market:
The Orange Bank account is exclusively for customers with an Orange mobile line (prepaid or contract).


We already saw that N26 or Celetem could be good replacements for Orange Bank which will close its doors on June 17, 2024. Today we want to analyze the B100 offer.
Unfortunately, we will lose the Orange Bank account which was very good for all the services it offered and there is no offer that gives everything.
In the case of B100, we miss immediate transfers, which are at a cost, and cash withdrawals at any ATM.
We must assume that Orange Bank will no longer exist and we must decide to go to another entity.
The alternatives that we have proposed, none are as good as Orange Bank (see here), perhaps N26 is one of the best offers (see here). But what about Cetelem?
Orange Bank will close all accounts on June 17, 2024, and there will be no migration of its customers to Cetelem, the entity that has purchased Orange Bank's business.
The only consideration that Cetelem has for Orange Bank customers is to give them a welcome offer, but they need to register with Cetelem."
977,Have the banks sent you the annual summary of commissions for 2020?,https://www.tucapital.es/blogs/noticias/os-ha-enviado-los-bancos-el-resumen-de-comisiones-anual-2020/,01/02/2021,"The banks had until last Sunday, January 31, 2021 to send you a statement in which they detail, ""in a complete and detailed manner, all the information on commissions and expenses"" that they have charged you and ""on the interest rates actually applied to each banking service provided"" during 2020.
This obligation was established in the eleventh rule of Circular 5/2012, of June 27, of the Bank of Spain (BdE), in order to achieve transparency in banking services and responsibility in the granting of loans, and they must send it in January.
It is applicable to both credit and deposit operations, as well as any service or product linked to the above, as detailed by the Bank of Spain.
This communication must arrive by postal mail, unless the client has expressly waived this possibility, in which case it will be by digital means: email or notifications from electronic or mobile banking.
It is personalized and individualized information, which must be sent to you even if you have closed the account during the year.
We are clients of several banks and we can tell you that we have received from the following banks (we have also added contributions from our users:
From what some users tell us, receiving the statement from Wizink in the early hours of February 1. We received it on January 31st around 10 p.m.
We have not been able to verify the non-compliance of any bank. And you? leave us a comment.

Not only BBVA that is charging more and more commissions to its clients unless they become more and more connected.
The easy solution is to leave the bank for commission-free alternatives, which there are, but not everyone can because they have certain products contracted from the bank that are not easy to get rid of without cost.
But we tell you how to stay in the bank.
As of April 1, 2021, ING will no longer be the bank without commissions and without conditions.
ING charges a commission for the Orange account if you do not meet certain conditions, something unheard of in the Dutch entity.
With the latest changes made by the big banks: asking for more links or paying more commissions, many people have had no choice but to pay.
The new ties are not acceptable and cannot be left if they have any ties.
We tell you a way to get rid of commissions in these cases."
978,Immediate transfers from Pibank in maintenance. Let it not be like in Evo!,https://www.tucapital.es/cuentas/transferenias-inmeditas-de-pibank-en-mantenimiento-que-no-sea-como-en-evo/,01/02/2021,"Pibank has not been able to make immediate and free transfers since at least January 21, 2021 due to maintenance tasks.
The entity clarifies in a tweet that this service will remain in force, in the meantime you must use ordinary transfers (SEPA), which take 1 business day (see cut-off time below) for the money to appear at its destination.
Let's hope that this maintenance is much shorter than Evo Banco, which has been in place since June 2019. We have written it well, since JUNE 2019 without the service due to some ""technical adjustments"" (see here).
Currently the entities that allow this operation are (that we know of), and the money arrives in the destination account in about 10 seconds:

If you make the transfers before 1:00 p.m., it arrives the same day

If you make transfers before 2 p.m., they arrive the same day
The Payment Service law indicates that in bank transfers in the European Union and in Euros, at most, the money must arrive the next business day.
But be careful, that does not mean that when you request a transfer, the money has to arrive the next day (business day or not), the key, the bank's cut-off time.
The cut-off time is the time that marks whether a transfer is executed on the day the transfer is requested or the next business day.
More concretely:
Once the transfer has been executed, the money will arrive the next business day at the latest. There are banks that send the money on the same day, such as ING or Evo Banco.
The money will normally be entered into the destination account first thing in the day, but it would also be valid for it to be entered into the account at 11:59 p.m.
For the purposes of business days, all commercial opening days on which the TARGET payment system of the European Union operates are considered.
This excludes Saturdays, Sundays and national, regional and local holidays, as well as TARGET closing days (January 1, Good Friday, Easter Monday, May 1, December 25 and 26).
They are taken into account depending on where the accounts have been opened, both origin and destination of the transfer.
It does not matter where the transfer order is executed (ATM, Internet, etc.), the business days taken into account are those of the location where the source and destination accounts of the money have been opened.
If an account has been opened from the Internet, the business days of the location where the entity's Headquarters are located are considered.
In this way, for example, ING Direct is considered Madrid business days (See more in the image on the right).


Yesterday, February 14, the European Parliament adopted new rules to ensure that bank transfers reach the accounts of individuals and companies in the EU immediately.
The most significant thing for clients is that banks cannot charge higher than normal transfers.
It is said that ""in the absence of bread, cakes are good."" Well, there are banks that do not offer immediate transfers, but in exchange, they offer their clients same-day transfers.
BONUS: Get immediate transfers between ""any"" bank using Bizum.
Pibank's immediate transfers are now available to its clients again, after 3 weeks out of service for maintenance tasks."
979,"Evo Banco says it is 0 commissions, 0 conditions. Will you have to keep it forever?",https://www.tucapital.es/cuentas/evo-banco-dice-que-es-0-comisiones-0-condiciones-lo-mantendra-para-siempre/,29/01/2021,"Evo Banco a few years ago, asked for payroll or a lot of conditions to have the account with 0 commissions, now it gives everything without conditions, without requirements, and without commissions.
It is the opposite of what the rest of the banks have done, especially the large ones (see here), even ING, the bank WITHOUT COMMISSIONS, but it is no longer so (see here).
As you know recently, Consumer Affairs and the CCAAs have established that if a bank advertises a 0 COMMISSIONS account, it must maintain it if the client demands compliance (see here).
Well, we commented that ING should comply with it with its Orange Account (see here), although it could evade, because the agreement is after its announcements of 0 commissions.
But Evo Banco is sending now, and after the agreement, an advertisement in which it clearly indicates: 0 commissions, 0 requirements.
We will see if the ""Agreement"" established by the authorities serves any purpose or is a toast to the sun, as we fear.

It is the bank's strong point, allowing free debit withdrawals from more than 16,000 ATMs with no minimum amount and no withdrawal limit:
You can also withdraw it for free at the rest of the ATMs if it is at least €120.
It also does not charge abroad for withdrawing money by debit. It is possible that the entities that own the ATM apply a fee.


Not only BBVA that is charging more and more commissions to its clients unless they become more and more connected.
The easy solution is to leave the bank for commission-free alternatives, which there are, but not everyone can because they have certain products contracted from the bank that are not easy to get rid of without cost.
But we tell you how to stay in the bank.
As of April 1, 2021, ING will no longer be the bank without commissions and without conditions.
ING charges a commission for the Orange account if you do not meet certain conditions, something unheard of in the Dutch entity.
With the latest changes made by the big banks: asking for more links or paying more commissions, many people have had no choice but to pay.
The new ties are not acceptable and cannot be left if they have any ties.
We tell you a way to get rid of commissions in these cases."
980,Deutsche Bank will continue to offer €480 per payroll in February 2021,https://www.tucapital.es/cuentas/deutsche-bank-seguira-ofreciendo-480e-por-nomina-en-febrero-2021/,28/01/2021,"Deutsche Bank will continue to offer €480 during the month of February in exchange for the direct debit of a payroll and use of its debit or credit cards.
The offer expired on January 31, 2021, but today (the previous deadline still appears on its website) the bank has announced its extension of the offer until February 28, 2021.
In addition, the bank has eliminated the requirement to be one of the first 5,000 new customers to take advantage of the offer. During the month of February, this limitation does not exist.
On the other hand, indicate that the €480 is not paid by the entity at once, but monthly, €20 per month for 2 years.
The requirements are:
If in a certain month you do not meet the conditions (income or use of the cards), that month the bank does not pay the €20 and the client also loses the right to receive it in the following months even if they meet the requirements.
The €20 per month are net. The bank is responsible for the corresponding income tax withholdings, so the client receives a total of €480 net.
>> More details of the promotion
The account characteristics are:
If you do not receive payroll direct debit for 3 consecutive months, you will no longer enjoy the cash withdrawal bonus at national and international ATMs.
There are 5 other banks that offer significant sums of money in exchange for payroll and little else like Deutsche Bank and, logically, without commissions.
There is a choice, you do not have to continue in your banks if the conditions have changed as Santander, CaixaBank, BBVA, Sabadell or Bankia have recently done.
At Bankinter you can get up to €400 between your friend plan: €50 (note, the promotion ends on the 29th, see here) and €350 in interest.
Specifically, the entity offers clients a 5% APR during the first year and a 2% APR in the second year for the first €5,000, which represents approximately €350 gross in interest over 2 years.
It's not that they give you €350 directly, but that they pay you all that money for only €5,000 is difficult to find these days.
This account can be contracted by both new clients and existing clients who do not yet have payroll direct deposited, requiring:
The bank also offers this same bonus to customers (Non-Payroll Account) who DO NOT have a payroll but who meet the following points:
The offer is valid until June 30, 2021
Up to €300 for clients residing in the Community of Madrid (possibly also in Asturias).
€150 for the rest of the communities with the same requirements:
In principle, if you direct your payroll to the Clara Account, it is commission-free, as stated on their website.
The offer is valid until January 31, 2021
Cajamar gives away €200 in cash if you direct a new payroll to the entity for the first time of at least €1,200.
Additionally, it requires that the payroll remain for 3 years in an account of the entity in which it is the owner or joint owner.
In the event of job loss, the bank will accept unemployment benefit as long as it is greater than €400.
The bank considers payroll when it comes from a payroll ""master/issuer"" (we understand payroll-type transfers), with (normal) transfers, cash receipts and/or payroll checks not being valid.
As we indicated, it must be the first time that a payroll is domiciled in any of the entities of the Cajamar Cooperative Group.
The offer will be valid until June 30, 2021 or until 2,000 new direct debit payrolls are reached.
Liberbank offers €150 in exchange for payroll or pension.
The requirements are:
The account is commission-free, and with free transfers. The offer will be valid until June 30, 2021
Openbank also offers a return of 5% APR for the first 6 months and for a maximum of €5,000; That is, €125 gross in interest in 6 months.
In return he demands:
Among the good things about this entity:
Later when you become customers, the bank will continue to continually offer you new promotions.


Abanca continues to offer the Now deposit to its clients with a profitability of 3.1% APR and a 12-month term.
This deposit, exclusively for money from other banks, is being sent to its clients via email. If you contract it with money that is already in the bank, the interest rate drops to 1.78% APR.
Abanca made the purchase of Targobank on October 6, and it is already having some effects such as the change of logo on the Targobank website.
Targobank has nearly 150,000 clients, who will be affected in some way by this acquisition, but they should not worry, just be aware of possible changes.
Abanca has been offering a deposit for selected clients for a few weeks with a return of 3.1% APR and a 12-month term.
The most peculiar thing about this product is that it pays the interest in advance, 2 days after establishing the fixed term."
981,Banking Lies: It is not logical to pay to lend. Not even us for deposits!,https://www.tucapital.es/cuentas/banca-no-es-logico-que-le-cueste-dinero-por-prestar-ni-nosotros-por-depositos/,28/01/2021,"In the words of José María Roldán, the president of the Spanish Banking Association (AEB), ""paying someone to borrow is a contradiction.""
He said these words a few years ago when the Euribor began to be negative, but it is especially of interest these days:
The banks see it very clearly, they consider that it is not logical that it costs them money to lend, since their business is based on obtaining returns for giving loans, which is why they reject having to pay for past mortgages.
We also do not see it logical that banks charge because we savers lend them the money (deposits) so that they can lend it again to other people.
If it is a ""contradios"" for the bank to pay for a loan, it is also a ""contradios"" for us to lend the money to the bank.
But they are manipulators and tell a lot of lies to justify themselves.
ING calls (sent in a statement, see here) the commission it will charge for deposits as a “balance custody commission.” Lie!
The bank does not guard our money. If I kept it, it would be out of balance, that is, I couldn't use our money for anything, just leave it in a safe and that's not the case.
We lend them our money for a defined time (deposit) or for an indefinite time (account) and they use the money to give loans.
Thus, ING has the following offers with more than enough margin:
As a result of the fact that they use our money for their investments, the regulator requires them to have a certain amount of money to face refunds.
That money must be kept in the ECB (which will be the reason for the next point and a new lie).
It is true that the ECB is charged for deposit facilities (0.5%). An instrument to park the liquid money of a bank.
But they put the money there, it's because they want to and they don't take all our money and deposit it there. If so, it would be logical to charge us.
What they are required to do is leave minimum reserves in the central banks, which is 1% of customer deposits.
The extra cost of that is practically negligible. For example: if a bank to raise €1,000,000 has to offer 1% APR, as is the case with Orange Bank, the annual cost would be:
For those €50 costs, they want to justify charging a commission for deposits. What does that €50 mean compared to the €10,000 of interest that the bank pays to the client?
Let's take the case of ING, which is going to charge €120 a year to a client with €30,000 in the Orange account (without a payroll account). Even if I put all that money into deposit facilities, the cost to ING would be €150.
But since it only leaves a mandatory 1%, the annual cost would be €1.5 for €30,000 or €5 for €100,000 and he wants to charge €120 for all those people.
They don't want to, but a flood of complaints is expected now that the Euribor is below -0.5%. There are many mortgages that will have negative rates, having a differential of 0.5%.
We will see what happens, but if it comes to having to pay, it is not a justification to charge now for deposits.
But they are not going to pay for the mortgages they are selling now (if that were the case, then it would be a contradiction, see the case of ING, 0.99%), but for what they sold years ago (by far below the 0.5%).
Setting an interest rate on mortgages or loans is a bet between the bank and the consumer.
The bank, which has more information than us, makes an offer that it thinks will be the winning bid (the cost will always be lower), and it almost always gets it right and wins.
But that is not happening now, due to the concatenation of economic crises and the ECB to stimulate the economy lowers rates to levels not contemplated by the banking risk analysis system. And of course, now they're losing the bet and want to change the rules mid-game.
It is as if he now sells us a deposit at 2% APR for 5 years (excellent profitability) and it turns out that within 2 years, interest rates rise to 5% and there are offers in the market for 4%. Can we claim something?
You bet, you lose, you pay. There's no more.
It is much less logical to pay for deposits (contracted now) than for loans (which were contracted years ago).


If you take a look at the digital press or do a search on the internet you will see this headline in almost all the media: BBVA, the first bank to charge for deposits.
Be careful, ING made the decision earlier to charge for deposits. We leave you a comparison of the commissions of both entities: BBVA vs ING deposit commissions.
BBVA has decided to charge a commission to its individual clients for their deposits if they have no connection with the bank.
It will not affect practically any customer, just like ING did.
We never believed that we were going to write the word commission together with ING or the Orange Account.
Of course, I had previously talked about commissions for the debit card or the non-payroll account in Germany if you stopped meeting their requirements.
But charging for the Orange Account, the iconic Orange Account that made ""your money grow day by day"", that ""if you needed your money you took it and the rest continued to grow at ING"" and an example of what it means to save (see image that can still be found online), is unheard of."
982,"After the MyInvestor snip, which account at 1% APR is better: Orange Bank or MyInvestor?",https://www.tucapital.es/blogs/noticias/tras-el-tijeretazo-de-myinvestor-que-cuenta-al-1-tae-es-mejor-orange-bank-o-myinvestor/,27/01/2021,"MyInvestor will maintain the 1% APR only for new clients and for an initial period of 12 months. Then you will pay them only 0.1% APR.
Orange Bank will remain the only account at 1% APR and for an indefinite period.
If you are a new MyInvestor client, and you are only looking to make your money profitable, perhaps MyInvestor is better, because it guarantees you for 12 months at 1% APR, while Orange Bank can change the conditions at any day with a 2-month notice.
But I would take advantage of Orange Bank first, until it changes its conditions (if it does) or for the excess money that Orange Bank does not compensate me (see below).
If you are already a customer, the 1% will last until April 1 or until you reach 12 months as a bank customer. From that date, you should think about going to another bank and Orange Bank is a good alternative.
Both accounts have many similar advantages, but they have some notable differences:
Many think that you have to choose a bank as best and stay there forever; but we are never going to tell you something like that.
We believe that we must take advantage of the benefits of all banks, if they have something usable, logically.
Of course, you must take advantage of MyInvestor's initial promotion wisely.
If you have less than €20,000, make it profitable with Orange Bank. If you have more, and I would even say close to €35,000, I would also open MyInvestor to put €15,000 in this entity and have it give you that 1% APR for 12 months. Then look for another one that offers a reasonable interest (see offers here)
Anyone who has not had an Orange Bank account does not know what we are going to lose. The entity will close in 2024 and the clients will be transferred to Cetelem.
Today we have tried to look for an alternative, and we have not found any offer that equals or surpasses Orange Bank: either ATMs fail, or some operation is not available or with a cost, or it requires payroll or income.
MyInvestor extended the marketing period until April 30, 2024, its deposits have 3, 6 and 12 month terms unchanged and continue at 3% APR.
This interest rate was set on February 22, and was initially scheduled to last until March 27, but has been extended for 1 more month.
MyInvestor deposits at 3% APR have a marketing expiration date set for next Wednesday, March 27, 2024.
The current offer is from February 22, 2024, when the bank set its 3 fixed terms at 3, 6 and 12 months at 3% APR.
They are interesting offers, but when trying to capture the same customer niche as Banco Big (3.5% APR) or Cuenta Facto (3.8% APR), we believe it falls behind; but it's always good to have another alternative"
983,Most aggressive payroll recruitment offer: €480 of DB expires in a few days. Others? up to €400,https://www.tucapital.es/cuentas/oferta-mas-agresiva-captacion-nomina-480e-de-db-deutschebank-cacuda-hay-alternativas-otros-5-hasta-400e/,27/01/2021,"The most aggressive payroll campaign on the market, that of Deutsche Bank that offers €480 for a payroll and little else will expire in a few days.
Specifically, it will be valid until January 31, 2021, the day that the 3 months that the offer lasted ends, double that of the previous time.
Of course, if you take the step now, make sure, by talking to the bank, that you are still among the first 5,000. Because the offer is limited to those new customers.
Furthermore, the entity does not pay the €480 at once, but monthly, €20 per month for 2 years.
The requirements are:
If in a certain month you do not meet the conditions (income or use of the cards), that month the bank does not pay the €20 and the client also loses the right to receive it in the following months even if they meet the requirements.
The €20 per month are net. The bank is responsible for the corresponding income tax withholdings, so the client receives a total of €480 net.
>> More details of the promotion
The account characteristics are:
If you do not receive payroll direct debit for 3 consecutive months, you will no longer enjoy the cash withdrawal bonus at national and international ATMs.
There are 5 other banks that offer significant sums of money in exchange for payroll and little else like Deutsche Bank and, logically, without commissions.
There is a choice, you do not have to continue in your banks if the conditions have changed as Santander, CaixaBank, BBVA, Sabadell or Bankia have recently done.
At Bankinter you can get up to €400 between your friend plan: €50 (note, the promotion ends on the 29th, see here) and €350 in interest.
Specifically, the entity offers clients a 5% APR during the first year and a 2% APR in the second year for the first €5,000, which represents approximately €350 gross in interest over 2 years.
It's not that they give you €350 directly, but that they pay you all that money for only €5,000 is difficult to find these days.
This account can be contracted by both new clients and existing clients who do not yet have payroll direct deposited, requiring:
The bank also offers this same bonus to customers (Non-Payroll Account) who DO NOT have a payroll but who meet the following points:
The offer is valid until June 30, 2021
Up to €300 for clients residing in the Community of Madrid (possibly also in Asturias).
€150 for the rest of the communities with the same requirements:
In principle, if you direct your payroll to the Clara Account, it is commission-free, as stated on their website.
The offer is valid until January 31, 2021
Cajamar gives away €200 in cash if you direct a new payroll to the entity for the first time of at least €1,200.
Additionally, it requires that the payroll remain for 3 years in an account of the entity in which it is the owner or joint owner.
In the event of job loss, the bank will accept unemployment benefit as long as it is greater than €400.
The bank considers payroll when it comes from a payroll ""master/issuer"" (we understand payroll-type transfers), with (normal) transfers, cash receipts and/or payroll checks not being valid.
As we indicated, it must be the first time that a payroll is domiciled in any of the entities of the Cajamar Cooperative Group.
The offer will be valid until June 30, 2021 or until 2,000 new direct debit payrolls are reached.
Liberbank offers €150 in exchange for payroll or pension.
The requirements are:
The account is commission-free, and with free transfers. The offer will be valid until June 30, 2021
Openbank also offers a return of 5% APR for the first 6 months and for a maximum of €5,000; That is, €125 gross in interest in 6 months.
In return he demands:
Among the good things about this entity:
Later when you become customers, the bank will continue to continually offer you new promotions.


Abanca continues to offer the Now deposit to its clients with a profitability of 3.1% APR and a 12-month term.
This deposit, exclusively for money from other banks, is being sent to its clients via email. If you contract it with money that is already in the bank, the interest rate drops to 1.78% APR.
Abanca made the purchase of Targobank on October 6, and it is already having some effects such as the change of logo on the Targobank website.
Targobank has nearly 150,000 clients, who will be affected in some way by this acquisition, but they should not worry, just be aware of possible changes.
Abanca has been offering a deposit for selected clients for a few weeks with a return of 3.1% APR and a 12-month term.
The most peculiar thing about this product is that it pays the interest in advance, 2 days after establishing the fixed term."
984,Last days: €30 for making mobile payments at Orange Bank with 1 account at 1% APR,https://www.tucapital.es/cuentas/ultimos-dias-30e-por-abrir-cuenta-al-1-tae-y-utilizar-pagos-movil-en-orangebank-plan-movilizados/,26/01/2021,"Orange Bank is offering its #Movilizad@s promotion until January 31, which gives a €30 bonus for associating your card with a mobile payment system and making payments.
This offer is aimed at both new and existing customers:
New customers will have 60 days from when they become customers to get the €30, while existing customers only have this week (until January 31, 2021) to get the bonuses.
The €30 is obtained in the following way:
Orange Bank deposits you immediately into your account every time you perform any of the above actions.
It is the only account that is remunerated at 1% APR (the most profitable) and for an indefinite period currently on the market:
The Orange Bank account is exclusively for customers with an Orange mobile line (prepaid or contract).


We already saw that N26 or Celetem could be good replacements for Orange Bank which will close its doors on June 17, 2024. Today we want to analyze the B100 offer.
Unfortunately, we will lose the Orange Bank account which was very good for all the services it offered and there is no offer that gives everything.
In the case of B100, we miss immediate transfers, which are at a cost, and cash withdrawals at any ATM.
We must assume that Orange Bank will no longer exist and we must decide to go to another entity.
The alternatives that we have proposed, none are as good as Orange Bank (see here), perhaps N26 is one of the best offers (see here). But what about Cetelem?
Orange Bank will close all accounts on June 17, 2024, and there will be no migration of its customers to Cetelem, the entity that has purchased Orange Bank's business.
The only consideration that Cetelem has for Orange Bank customers is to give them a welcome offer, but they need to register with Cetelem."
985,"Cajamar sanctioned for misreporting loans; the same as ING, Santander…",https://www.tucapital.es/blogs/noticias/bde-sanciona-a-cajamar-por-mal-informar-prestamos-como-sanciono-a-ing-santander-bankinter/,26/01/2021,"Last November, the Bank of Spain (BdE) sanctioned Cajamar with the payment of a fine of 900,000 euros for a serious violation in the sale of mortgage loans.
Specifically, it concerns non-compliance with regard to the delivery of pre-contractual information (especially in cases of novations), as well as its content (omission of formalization expenses and other mandatory costs) and the contractual documentation. (omission of the APR), as well as with regard to the calculation of the APR.
In this way, Cajamar, which to date had not been sanctioned for this reason, is added to the long list of banks fined, being the third with the lowest fines in history for these reasons.
Curiously, ING, the bank that we all assume to be the most transparent bank, has been the bank with the highest fine. He committed 2 errors, 3 million for deficiency in the APR calculation and 2.4 million for not controlling the agencies that gave these offers with misinformation.
If we add the sanctions from Popular to those from Banco Santander (5.7 million), to which it belonged already in 2018 and in fact imposed on Santander, it would be the ""winning"" bank.
We thought we would keep it separate, because the infraction was committed in Popular, even though Santander had to assume it.
Another similar and related infraction that banks have committed and that have been sanctioned appears to be non-compliance with Laws 41/2007, 2/1994 and 44/2002.
It's related to:
The banks fined are:
A curious fact is that Bankia and Sabadell do not appear; although they have already committed enough misdeeds with the issue of floor clauses.
Abanca continues to offer the Now deposit to its clients with a profitability of 3.1% APR and a 12-month term.
This deposit, exclusively for money from other banks, is being sent to its clients via email. If you contract it with money that is already in the bank, the interest rate drops to 1.78% APR.
Abanca made the purchase of Targobank on October 6, and it is already having some effects such as the change of logo on the Targobank website.
Targobank has nearly 150,000 clients, who will be affected in some way by this acquisition, but they should not worry, just be aware of possible changes.
Abanca has been offering a deposit for selected clients for a few weeks with a return of 3.1% APR and a 12-month term.
The most peculiar thing about this product is that it pays the interest in advance, 2 days after establishing the fixed term."
986,"ING may NOT charge commissions for your Orange Account, according to Consumption and CCAA",https://www.tucapital.es/cuentas/ing-no-podra-cobrar-comisiones-por-su-cuenta-naranja-segun-consumo-y-ccaa/,25/01/2021,"ING would have to back down and would not be able to make the new commissions for its Orange account according to Consumption come into force in April (see here).
ING intends to charge €10 commission per month in its Orange Account to clients who DO NOT have a Payroll Account and deposit more than €30,000 in said account (see more details here)
This would not be in accordance with what was agreed between the Ministry of Consumer Affairs and the CCAA (Autonomous Communities) in the Sectoral Consumer Conference by the Procedure of the 8th Conference:
If there is a contractual modification contrary to the ""no expenses"" or ""zero commissions"" commercial offer, the client may demand compliance with the full content of the offer and the entity cannot require new conditions to continue enjoying a cost without costs of maintenance.
Who has not seen ING advertising that is 0 commissions, 0 conditions, etc., etc.?
We leave you one of the examples:

What will finally happen? What do you believe? Leave us a comment below.


Not only BBVA that is charging more and more commissions to its clients unless they become more and more connected.
The easy solution is to leave the bank for commission-free alternatives, which there are, but not everyone can because they have certain products contracted from the bank that are not easy to get rid of without cost.
But we tell you how to stay in the bank.
As of April 1, 2021, ING will no longer be the bank without commissions and without conditions.
ING charges a commission for the Orange account if you do not meet certain conditions, something unheard of in the Dutch entity.
With the latest changes made by the big banks: asking for more links or paying more commissions, many people have had no choice but to pay.
The new ties are not acceptable and cannot be left if they have any ties.
We tell you a way to get rid of commissions in these cases."
987,"Consumption: Banks cannot charge commissions if they sold you 1 account ""0 commissions"" ING?",https://www.tucapital.es/blogs/noticias/consumo-y-ccaa-bancos-no-pueden-cobrar-comisiones-si-te-vendio-una-cuenta-sin-comisiones-cuenta-naranja-ing/,25/01/2021,"The Ministry of Consumer Affairs and the Autonomous Communities (CCAA) will consider it unjustified for a bank to unilaterally change the conditions of a contract to begin charging commissions, if the commercial offer included the expressions ""no expenses"" or ""zero commissions.""
This is precisely what has happened in recent months with offers from Banco Sabadell, BBVA, Santander, Bankia, CaixaBank and even ING.
Consumption, understands that in order to change the conditions, it is necessary to meet 3 requirements:
Consumption establishes that if the above is not met, the client can cancel the contract immediately and without penalties.
In all cases, to a greater or lesser extent, the recent changes by the different banks have fulfilled this.
According to the government website, ""if there is a contractual modification contrary to the commercial offer without expenses or zero commissions, the client can demand compliance with the full content of the offer and the entity cannot demand new conditions to continue enjoying a costs without maintenance costs.
In short, they recognize the right to maintain the conditions of the bank accounts contracted without commissions: such as the ING Orange Account (See here, ING cannot charge commissions).
This entity has always announced ""no commissions"", ""no expenses"" but will begin charging from April 2021 for the Orange Account (see here, the Orange Account commissions).
This text has emerged from the consensus reached at the Consumer Sector Conference through the Procedure of the 8th Conference, between the Ministry of Consumption and the CCAA.
What will Consumption have to say about ING's Orange account? You?
Not only BBVA that is charging more and more commissions to its clients unless they become more and more connected.
The easy solution is to leave the bank for commission-free alternatives, which there are, but not everyone can because they have certain products contracted from the bank that are not easy to get rid of without cost.
But we tell you how to stay in the bank.
As of April 1, 2021, ING will no longer be the bank without commissions and without conditions.
ING charges a commission for the Orange account if you do not meet certain conditions, something unheard of in the Dutch entity.
With the latest changes made by the big banks: asking for more links or paying more commissions, many people have had no choice but to pay.
The new ties are not acceptable and cannot be left if they have any ties.
We tell you a way to get rid of commissions in these cases."
988,You only have this week to get €50 at ING for direct debiting a payroll,https://www.tucapital.es/cuentas/tienes-esta-semana-para-conseguir-50e-en-ing-por-domiciliar-una-nomina/,25/01/2021,"Today begins the last week that the ING friend plan will be in force in which it offers €50 to an ING client (sponsor) with a payroll account, who brings a friend (godson) to the entity and direct debits a payroll, taking the friend also €50.
It is the same offer that Bankinter has (see here), but it falls behind in terms of the profitability of the account. Bankinter offers up to €350 in interest over 2 years for €5,000.
They are not the only banks that want to capture payroll, in the market there are offers of up to €480 (see best offers here) to try to seduce you into taking your payroll to their bank.
Logically, all these offers are to give you an account without commissions, unlike banks like Santander, BBVA, Banco Sabadell, CaixaBank or Bankia, which even taking your payroll is not enough to avoid paying commissions (up to €240 commission), you have to link more (see here).
As we have said, ING offers €50 to both the godfather and the godson who keeps a payroll (€100 is spent) in addition to offering all services for free.
To qualify for this promotion, the godson must meet the following 2 points:
The bank accepts any payroll, pension or unemployment benefit for the bonus. The godchild cannot have previously had a Payroll or Non-Payroll account with ING Direct.
NOTE: If you don't have friends to be godfather, there are many people who offer. Leave a comment below.
As for the godfather. Any PAYROLL Account client with active conditions and also those who have received the corresponding communication may be sponsors of this promotion.
ING allows its clients to sponsor up to 10 people, so they can get a total of 500 euros.
Clients with active conditions will be considered those who have their payroll, pension or unemployment benefit domiciled in ING for the PAYROLL Account.
The incentive will be deposited into the Payroll Account of both the godson and the godfather once the promotion requirements are met.
>> More information.
Both accounts have the following notable advantages:
In the month of November, ING decided to charge its clients €120 commission unless you meet 1 of the following 2 conditions:
A stupid decision that tarnishes the name of the bank, because when we talk about ING we always talk about NO COMMISSIONS, but that is no longer the case.
Furthermore, it is a decision that only affects 171,000 clients, 4% of their total clients, who will logically withdraw the surplus and will not pay anything.
Nobody who is at ING wants or will pay commissions.


ING now asks, in addition to direct debiting a payroll, to spend money with your debit card if you want to receive up to €120 welcome.
Before they gave you the bonus directly if you direct deposited your income in the bank, now, in addition, you must spend money in a series of supermarkets that they indicate to receive those €120
ING tells you to make your “savings work for you with the new 3-month APR 2.50% Deposit” as “more than 250,000 customers” have already done.
But ING knows that whatever it launches, it works. As the bank says, more than 250,000 clients have hired it, although it does not specify how long or for what amount.
Anyone who has not had an Orange Bank account does not know what we are going to lose. The entity will close in 2024 and the clients will be transferred to Cetelem.
Today we have tried to look for an alternative, and we have not found any offer that equals or surpasses Orange Bank: either ATMs fail, or some operation is not available or with a cost, or it requires payroll or income."
